Mois;UIC;Nom gare;Nombre de non-conformites;Nombre d'observations;Taux de conformite
2017-01;87142109;Lorraine TGV;32;409;92.18
2017-01;87171009;Reims;24;698;96.56
2017-01;87182014;Colmar;14;243;94.24
2017-01;87182063;Mulhouse;12;526;97.72
2017-01;87223263;Lille Europe;31;656;95.27
2017-01;87271494;Aeroport Charles de Gaulle 2 TGV;55;541;89.83
2017-01;87300863;Besancon Franche-Comte TGV;6;237;97.47
2017-01;87319012;Aix-en-Provence TGV;76;702;89.17
2017-01;87474098;Quimper;4;318;98.74
2017-01;87481002;Nantes;41;618;93.37
2017-01;87486019;La Roche-sur-Yon;6;300;98.0
2017-01;87547000;Paris Austerlitz;35;547;93.6
2017-01;87574004;Blois - Chambord;19;281;93.24
2017-01;87576009;Vierzon;13;336;96.13
2017-01;87576207;Bourges;19;276;93.12
2017-01;87686006;Paris Gare de Lyon Hall 1 & 2;45;985;95.43
2017-01;87725705;Macon Loche TGV;10;269;96.28
2017-01;87741009;Chambery - Challes-les-Eaux;42;792;94.7
2017-01;87741793;Bourg-Saint-Maurice;3;165;98.18
2017-01;87747006;Grenoble;27;629;95.71
2017-01;87763029;Valence TGV Rhone-Alpes Sud;49;722;93.21
2017-01;87775007;Nimes;23;737;96.88
2017-01;87781104;Narbonne;23;389;94.09
2017-01;87784009;Perpignan;18;581;96.9
2018-01;87118000;Troyes;8;317;97.48
2018-01;87172007;Charleville-Mezieres;16;627;97.45
2018-01;87271007;Paris Gare du Nord transmanche;130;1286;89.89
2018-01;87271007;Paris Gare du Nord;130;1286;89.89
2018-01;87271494;Aeroport Charles de Gaulle 2 TGV;47;540;91.3
2018-01;87384008;Paris Saint-Lazare;18;599;96.99
2018-01;87387001;evreux Normandie;15;282;94.68
2018-01;87391003;Paris Montparnasse Hall 1 & 2;114;1847;93.83
2018-01;87444265;Lisieux;7;244;97.13
2018-01;87474338;Morlaix;9;318;97.17
2018-01;87476002;Lorient Bretagne Sud;39;264;85.23
2018-01;87485300;Niort;10;392;97.45
2018-01;87543017;Les Aubrais;12;245;95.1
2018-01;87571216;Vendome - Villiers-sur-Loir;22;423;94.8
2018-01;87571240;Saint-Pierre-des-Corps;13;658;98.02
2018-01;87574004;Blois - Chambord;27;265;89.81
2018-01;87575142;Chatellerault;3;227;98.68
2018-01;87594002;Brive-la-Gaillarde;2;350;99.43
2018-01;87722025;Lyon Perrache;21;673;96.88
2018-01;87747006;Grenoble;33;680;95.15
2018-01;87751008;Marseille Saint-Charles;68;660;89.7
2018-01;87756056;Nice;57;710;91.97
2018-01;87763029;Valence TGV Rhone-Alpes Sud;65;823;92.1
2018-01;87781104;Narbonne;26;435;94.02
2019-01;87111849;Marne-la-Vallee Chessy;57;701;91.87
2019-01;87171009;Reims;10;592;98.31
2019-01;87192039;Metz Ville;31;624;95.03
2019-01;87281071;Calais - Frethun;20;592;96.62
2019-01;87286005;Lille Flandres;39;731;94.66
2019-01;87300822;Belfort - Montbeliard TGV;43;503;91.45
2019-01;87318964;Avignon TGV;15;476;96.85
2019-01;87384008;Paris Saint-Lazare;26;662;96.07
2019-01;87393702;Massy TGV;32;656;95.12
2019-01;87474007;Brest;23;319;92.79
2019-01;87476002;Lorient Bretagne Sud;14;259;94.59
2019-01;87476200;Auray;11;280;96.07
2019-01;87476606;Vannes;38;444;91.44
2019-01;87481705;Saint-Nazaire;53;262;79.77
2019-01;87486019;La Roche-sur-Yon;21;230;90.87
2019-01;87571000;Tours;11;225;95.11
2019-01;87583005;Angouleme;26;441;94.1
2019-01;87586008;Agen;19;329;94.22
2019-01;87611004;Toulouse Matabiau;17;597;97.15
2019-01;87671339;Lourdes;4;320;98.75
2019-01;87723197;Lyon Part Dieu;25;333;92.49
2019-01;87745000;Bellegarde;25;414;93.96
2019-01;87757526;Saint-Raphael Valescure;49;792;93.81
2019-01;87763029;Valence TGV Rhone-Alpes Sud;49;731;93.3
2019-01;87764001;Montelimar;24;308;92.21
2017-02;87147322;Meuse TGV;5;214;97.66
2017-02;87192039;Metz Ville;35;619;94.35
2017-02;87223263;Lille Europe;31;669;95.37
2017-02;87271007;Paris Gare du Nord;126;1255;89.96
2017-02;87281071;Calais - Frethun;28;685;95.91
2017-02;87319012;Aix-en-Provence TGV;108;692;84.39
2017-02;87384008;Paris Saint-Lazare;29;607;95.22
2017-02;87471003;Rennes;21;363;94.21
2017-02;87474338;Morlaix;39;258;84.88
2017-02;87481002;Nantes;43;611;92.96
2017-02;87481705;Saint-Nazaire;13;354;96.33
2017-02;87485003;La Rochelle;32;582;94.5
2017-02;87571240;Saint-Pierre-des-Corps;19;689;97.24
2017-02;87574004;Blois - Chambord;23;274;91.61
2017-02;87611004;Toulouse Matabiau;9;638;98.59
2017-02;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;7;292;97.6
2017-02;87751008;Marseille Saint-Charles;65;667;90.25
2017-02;87764001;Montelimar;14;276;94.93
2017-02;87773002;Montpellier Saint-Roch;56;692;91.91
2017-02;87775007;Nimes;38;723;94.74
2017-02;87781104;Narbonne;18;417;95.68
2018-02;87171009;Reims;16;599;97.33
2018-02;87192039;Metz Ville;31;596;94.8
2018-02;87271494;Aeroport Charles de Gaulle 2 TGV;41;366;88.8
2018-02;87276691;Compiegne;7;221;96.83
2018-02;87300863;Besancon Franche-Comte TGV;14;240;94.17
2018-02;87387001;evreux Normandie;12;222;94.59
2018-02;87391003;Paris Montparnasse Hall 1 & 2;95;1577;93.98
2018-02;87411017;Rouen Rive Droite;51;621;91.79
2018-02;87444372;Trouville - Deauville;12;200;94.0
2018-02;87473009;Saint-Brieuc;27;315;91.43
2018-02;87474007;Brest;15;319;95.3
2018-02;87476002;Lorient Bretagne Sud;22;197;88.83
2018-02;87481705;Saint-Nazaire;10;335;97.01
2018-02;87481754;La Baule-Escoublac;12;260;95.38
2018-02;87485003;La Rochelle;28;352;92.05
2018-02;87543017;Les Aubrais;11;257;95.72
2018-02;87583005;Angouleme;33;296;88.85
2018-02;87597005;Chateauroux;5;332;98.49
2018-02;87611004;Toulouse Matabiau;12;664;98.19
2018-02;87671339;Lourdes;4;291;98.63
2018-02;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;20;641;96.88
2018-02;87713040;Dijon;47;810;94.2
2018-02;87741793;Bourg-Saint-Maurice;11;237;95.36
2018-02;87747006;Grenoble;47;676;93.05
2018-02;87756056;Nice;58;652;91.1
2018-02;87781104;Narbonne;23;432;94.68
2018-02;87784009;Perpignan;40;583;93.14
2019-02;87142109;Lorraine TGV;22;245;91.02
2019-02;87271007;Paris Gare du Nord;114;1449;92.13
2019-02;87387001;evreux Normandie;34;272;87.5
2019-02;87393702;Massy TGV;28;636;95.6
2019-02;87474098;Quimper;1;167;99.4
2019-02;87476200;Auray;9;272;96.69
2019-02;87485300;Niort;12;327;96.33
2019-02;87486019;La Roche-sur-Yon;16;144;88.89
2019-02;87547000;Paris Austerlitz;42;518;91.89
2019-02;87581009;Bordeaux Saint-Jean;53;776;93.17
2019-02;87583005;Angouleme;63;461;86.33
2019-02;87584052;Libourne;10;305;96.72
2019-02;87611244;Montauban Ville Bourbon;13;326;96.01
2019-02;87688887;Montpellier Sud de France;3;200;98.5
2019-02;87732008;Vichy;22;325;93.23
2019-02;87741009;Chambery - Challes-les-Eaux;37;769;95.19
2019-02;87756056;Nice;122;757;83.88
2019-02;87757625;Cannes;116;877;86.77
2019-02;87762906;Lyon Saint-Exupery TGV;22;257;91.44
2019-02;87773002;Montpellier Saint-Roch;43;741;94.2
2019-02;87784009;Perpignan;13;299;95.65
2017-03;87171926;Champagne-Ardenne TGV;45;628;92.83
2017-03;87191007;Thionville;10;307;96.74
2017-03;87286005;Lille Flandres;41;515;92.04
2017-03;87313882;TGV Haute Picardie;13;560;97.68
2017-03;87345009;Douai;25;591;95.77
2017-03;87345025;Lens;60;814;92.63
2017-03;87413013;Le Havre;7;584;98.8
2017-03;87471003;Rennes;21;404;94.8
2017-03;87474007;Brest;14;339;95.87
2017-03;87478107;Saint-Malo;11;355;96.9
2017-03;87485003;La Rochelle;20;519;96.15
2017-03;87574004;Blois - Chambord;27;280;90.36
2017-03;87581009;Bordeaux Saint-Jean;34;456;92.54
2017-03;87586008;Agen;35;299;88.29
2017-03;87673400;Biarritz;12;364;96.7
2017-03;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;8;300;97.33
2017-03;87751008;Marseille Saint-Charles;82;670;87.76
2017-03;87755447;Les Arcs - Draguignan;32;460;93.04
2017-03;87757526;Saint-Raphael Valescure;74;712;89.61
2017-03;87762906;Lyon Saint-Exupery TGV;41;490;91.63
2017-03;87773200;Sete;18;393;95.42
2017-03;87781104;Narbonne;23;370;93.78
2018-03;87141002;Nancy;47;609;92.28
2018-03;87142109;Lorraine TGV;30;412;92.72
2018-03;87271007;Paris Gare du Nord;123;1286;90.44
2018-03;87276691;Compiegne;8;220;96.36
2018-03;87300863;Besancon Franche-Comte TGV;14;242;94.21
2018-03;87342014;Arras;36;664;94.58
2018-03;87391003;Paris Montparnasse Hall 1 & 2;112;1851;93.95
2018-03;87393702;Massy TGV;27;724;96.27
2018-03;87396002;Le Mans;68;735;90.75
2018-03;87476200;Auray;12;217;94.47
2018-03;87476606;Vannes;39;357;89.08
2018-03;87478107;Saint-Malo;15;261;94.25
2018-03;87583005;Angouleme;27;236;88.56
2018-03;87592006;Limoges Benedictins;11;319;96.55
2018-03;87671339;Lourdes;4;292;98.63
2018-03;87673202;Dax;21;438;95.21
2018-03;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;15;301;95.02
2018-03;87718007;Besancon Viotte;28;656;95.73
2018-03;87722025;Lyon Perrache;11;716;98.46
2018-03;87741793;Bourg-Saint-Maurice;15;314;95.22
2018-03;87747006;Grenoble;41;678;93.95
2018-03;87757526;Saint-Raphael Valescure;75;768;90.23
2018-03;87764001;Montelimar;27;364;92.58
2019-03;87118000;Troyes;34;352;90.34
2019-03;87147322;Meuse TGV;14;285;95.09
2019-03;87182014;Colmar;11;277;96.03
2019-03;87191007;Thionville;13;310;95.81
2019-03;87223263;Lille Europe;35;745;95.3
2019-03;87271007;Paris Gare du Nord transmanche;106;1459;92.73
2019-03;87384008;Paris Saint-Lazare;52;710;92.68
2019-03;87471003;Rennes;46;452;89.82
2019-03;87476200;Auray;11;354;96.89
2019-03;87485003;La Rochelle;24;424;94.34
2019-03;87543009;Orleans;33;660;95.0
2019-03;87571216;Vendome - Villiers-sur-Loir;25;422;94.08
2019-03;87575001;Poitiers;26;566;95.41
2019-03;87597005;Chateauroux;0;339;100.0
2019-03;87671339;Lourdes;4;320;98.75
2019-03;87672006;Pau;5;331;98.49
2019-03;87696005;Nevers;14;300;95.33
2019-03;87713040;Dijon;68;811;91.62
2019-03;87718007;Besancon Viotte;36;578;93.77
2019-03;87741009;Chambery - Challes-les-Eaux;52;842;93.82
2019-03;87747006;Grenoble;69;671;89.72
2019-03;87751008;Marseille Saint-Charles;57;644;91.15
2019-03;87755447;Les Arcs - Draguignan;37;491;92.46
2019-03;87757526;Saint-Raphael Valescure;68;792;91.41
2019-03;87757625;Cannes;163;1183;86.22
2019-03;87757674;Antibes;162;919;82.37
2019-03;87764001;Montelimar;19;324;94.14
2019-03;87773002;Montpellier Saint-Roch;42;725;94.21
2019-03;87773200;Sete;34;468;92.74
2019-03;87781278;Agde;36;306;88.24
2017-04;87212027;Strasbourg;34;678;94.99
2017-04;87300863;Besancon Franche-Comte TGV;17;235;92.77
2017-04;87413013;Le Havre;8;474;98.31
2017-04;87471003;Rennes;25;441;94.33
2017-04;87474007;Brest;6;334;98.2
2017-04;87478107;Saint-Malo;16;360;95.56
2017-04;87484006;Angers Saint-Laud;63;712;91.15
2017-04;87571000;Tours;17;582;97.08
2017-04;87574004;Blois - Chambord;16;262;93.89
2017-04;87576207;Bourges;14;297;95.29
2017-04;87586008;Agen;94;542;82.66
2017-04;87597005;Chateauroux;18;430;95.81
2017-04;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;6;276;97.83
2017-04;87722025;Lyon Perrache;15;535;97.2
2017-04;87732008;Vichy;15;347;95.68
2017-04;87743005;Bourg-en-Bresse;36;470;92.34
2017-04;87747006;Grenoble;33;653;94.95
2017-04;87756056;Nice;48;561;91.44
2017-04;87773200;Sete;16;382;95.81
2017-04;87781104;Narbonne;31;387;91.99
2017-04;87784009;Perpignan;29;552;94.75
2018-04;87111849;Marne-la-Vallee Chessy;47;680;93.09
2018-04;87118000;Troyes;31;401;92.27
2018-04;87147322;Meuse TGV;7;282;97.52
2018-04;87171926;Champagne-Ardenne TGV;41;616;93.34
2018-04;87172007;Charleville-Mezieres;13;920;98.59
2018-04;87192039;Metz Ville;44;605;92.73
2018-04;87212027;Strasbourg;40;655;93.89
2018-04;87223263;Lille Europe;24;735;96.73
2018-04;87271007;Paris Gare du Nord transmanche;131;1310;90.0
2018-04;87271494;Aeroport Charles de Gaulle 2 TGV;51;563;90.94
2018-04;87313874;Amiens;17;463;96.33
2018-04;87319012;Aix-en-Provence TGV;94;645;85.43
2018-04;87343004;Valenciennes;22;659;96.66
2018-04;87393702;Massy TGV;22;646;96.59
2018-04;87444000;Caen;31;625;95.04
2018-04;87444877;Cherbourg;5;262;98.09
2018-04;87471003;Rennes;37;591;93.74
2018-04;87473009;Saint-Brieuc;8;259;96.91
2018-04;87481705;Saint-Nazaire;14;230;93.91
2018-04;87486019;La Roche-sur-Yon;8;300;97.33
2018-04;87543017;Les Aubrais;12;246;95.12
2018-04;87571240;Saint-Pierre-des-Corps;15;609;97.54
2018-04;87575001;Poitiers;31;540;94.26
2018-04;87576207;Bourges;4;285;98.6
2018-04;87583005;Angouleme;20;413;95.16
2018-04;87672006;Pau;8;348;97.7
2018-04;87686006;Paris Gare de Lyon Hall 1 & 2;42;979;95.71
2018-04;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;10;290;96.55
2018-04;87718007;Besancon Viotte;22;482;95.44
2018-04;87741793;Bourg-Saint-Maurice;22;313;92.97
2018-04;87746008;Annecy;20;371;94.61
2018-04;87751008;Marseille Saint-Charles;87;677;87.15
2018-04;87755009;Toulon;18;675;97.33
2018-04;87773002;Montpellier Saint-Roch;60;727;91.75
2018-04;87784009;Perpignan;13;295;95.59
2019-04;87142109;Lorraine TGV;15;327;95.41
2019-04;87147322;Meuse TGV;13;357;96.36
2019-04;87182063;Mulhouse;8;497;98.39
2019-04;87271007;Paris Gare du Nord;115;1456;92.1
2019-04;87271494;Aeroport Charles de Gaulle 2 TGV;39;554;92.96
2019-04;87281006;Dunkerque;24;459;94.77
2019-04;87300863;Besancon Franche-Comte TGV;11;290;96.21
2019-04;87313874;Amiens;14;304;95.39
2019-04;87387001;evreux Normandie;28;272;89.71
2019-04;87391003;Paris Montparnasse Hall 1 & 2;94;1847;94.91
2019-04;87476200;Auray;11;280;96.07
2019-04;87478404;Laval;12;359;96.66
2019-04;87575142;Chatellerault;9;235;96.17
2019-04;87615286;Carcassonne;4;302;98.68
2019-04;87722025;Lyon Perrache;20;694;97.12
2019-04;87741009;Chambery - Challes-les-Eaux;31;754;95.89
2019-04;87746008;Annecy;25;392;93.62
2019-04;87781278;Agde;30;244;87.7
2017-05;87141002;Nancy;62;646;90.4
2017-05;87142109;Lorraine TGV;34;409;91.69
2017-05;87171926;Champagne-Ardenne TGV;57;540;89.44
2017-05;87182014;Colmar;18;285;93.68
2017-05;87191007;Thionville;15;330;95.45
2017-05;87192039;Metz Ville;46;616;92.53
2017-05;87300863;Besancon Franche-Comte TGV;12;238;94.96
2017-05;87343004;Valenciennes;32;629;94.91
2017-05;87396002;Le Mans;71;687;89.67
2017-05;87474338;Morlaix;19;191;90.05
2017-05;87486019;La Roche-sur-Yon;6;300;98.0
2017-05;87571216;Vendome - Villiers-sur-Loir;28;421;93.35
2017-05;87584052;Libourne;25;262;90.46
2017-05;87611004;Toulouse Matabiau;13;611;97.87
2017-05;87673202;Dax;21;338;93.79
2017-05;87673400;Biarritz;16;368;95.65
2017-05;87686006;Paris Gare de Lyon Hall 1 & 2;54;991;94.55
2017-05;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;29;647;95.52
2017-05;87741728;Moutiers - Salins - Brides-les-Bains;7;150;95.33
2017-05;87743005;Bourg-en-Bresse;40;382;89.53
2017-05;87745000;Bellegarde;33;405;91.85
2017-05;87755447;Les Arcs - Draguignan;46;460;90.0
2017-05;87757674;Antibes;52;701;92.58
2017-05;87763029;Valence TGV Rhone-Alpes Sud;56;708;92.09
2017-05;87773200;Sete;14;396;96.46
2017-05;87781104;Narbonne;36;410;91.22
2017-05;87784009;Perpignan;28;547;94.88
2018-05;87113001;Paris Est;54;571;90.54
2018-05;87182014;Colmar;11;264;95.83
2018-05;87191007;Thionville;24;385;93.77
2018-05;87276691;Compiegne;8;221;96.38
2018-05;87286005;Lille Flandres;55;528;89.58
2018-05;87319012;Aix-en-Provence TGV;118;685;82.77
2018-05;87345025;Lens;38;661;94.25
2018-05;87391003;Paris Montparnasse Hall 1 & 2;89;1804;95.07
2018-05;87474007;Brest;23;421;94.54
2018-05;87476002;Lorient Bretagne Sud;21;203;89.66
2018-05;87476606;Vannes;37;353;89.52
2018-05;87481002;Nantes;39;599;93.49
2018-05;87484006;Angers Saint-Laud;79;699;88.7
2018-05;87485003;La Rochelle;42;494;91.5
2018-05;87485300;Niort;29;537;94.6
2018-05;87486019;La Roche-sur-Yon;9;291;96.91
2018-05;87547000;Paris Austerlitz;43;591;92.72
2018-05;87672006;Pau;11;348;96.84
2018-05;87673004;Bayonne;12;275;95.64
2018-05;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;10;297;96.63
2018-05;87718007;Besancon Viotte;28;653;95.71
2018-05;87722025;Lyon Perrache;21;647;96.75
2018-05;87746008;Annecy;22;388;94.33
2018-05;87751008;Marseille Saint-Charles;82;678;87.91
2018-05;87755009;Toulon;26;649;95.99
2018-05;87781104;Narbonne;49;434;88.71
2019-05;87113001;Paris Est;43;584;92.64
2019-05;87318964;Avignon TGV;12;533;97.75
2019-05;87393702;Massy TGV;34;650;94.77
2019-05;87444372;Trouville - Deauville;12;136;91.18
2019-05;87481705;Saint-Nazaire;18;418;95.69
2019-05;87486019;La Roche-sur-Yon;14;316;95.57
2019-05;87571000;Tours;15;226;93.36
2019-05;87571216;Vendome - Villiers-sur-Loir;36;420;91.43
2019-05;87686006;Paris Gare de Lyon Hall 1 & 2;71;1060;93.3
2019-05;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;11;280;96.07
2019-05;87723197;Lyon Part Dieu;23;365;93.7
2019-05;87726000;Saint-etienne Chateaucreux;22;370;94.05
2019-05;87743005;Bourg-en-Bresse;10;400;97.5
2019-05;87763029;Valence TGV Rhone-Alpes Sud;54;737;92.67
2019-05;87764001;Montelimar;18;324;94.44
2019-05;87775007;Nimes;18;725;97.52
2017-06;87111849;Marne-la-Vallee Chessy;62;672;90.77
2017-06;87171009;Reims;23;802;97.13
2017-06;87182014;Colmar;11;256;95.7
2017-06;87271007;Paris Gare du Nord transmanche;128;1290;90.08
2017-06;87271007;Paris Gare du Nord;128;1290;90.08
2017-06;87286005;Lille Flandres;44;634;93.06
2017-06;87387001;evreux Normandie;12;151;92.05
2017-06;87474007;Brest;17;334;94.91
2017-06;87485003;La Rochelle;32;488;93.44
2017-06;87574004;Blois - Chambord;31;337;90.8
2017-06;87575001;Poitiers;37;550;93.27
2017-06;87575142;Chatellerault;11;268;95.9
2017-06;87576009;Vierzon;20;330;93.94
2017-06;87611244;Montauban Ville Bourbon;12;318;96.23
2017-06;87672006;Pau;12;321;96.26
2017-06;87673400;Biarritz;31;359;91.36
2017-06;87713040;Dijon;70;805;91.3
2017-06;87718007;Besancon Viotte;20;634;96.85
2017-06;87741009;Chambery - Challes-les-Eaux;37;743;95.02
2017-06;87741793;Bourg-Saint-Maurice;6;166;96.39
2017-06;87743005;Bourg-en-Bresse;46;373;87.67
2017-06;87745000;Bellegarde;40;506;92.09
2017-06;87751008;Marseille Saint-Charles;108;737;85.35
2017-06;87763029;Valence TGV Rhone-Alpes Sud;78;720;89.17
2017-06;87773200;Sete;22;389;94.34
2018-06;87111849;Marne-la-Vallee Chessy;40;591;93.23
2018-06;87113001;Paris Est;42;599;92.99
2018-06;87172007;Charleville-Mezieres;10;920;98.91
2018-06;87182063;Mulhouse;7;614;98.86
2018-06;87191007;Thionville;19;331;94.26
2018-06;87192039;Metz Ville;40;619;93.54
2018-06;87223263;Lille Europe;27;662;95.92
2018-06;87345009;Douai;36;668;94.61
2018-06;87384008;Paris Saint-Lazare;35;597;94.14
2018-06;87411017;Rouen Rive Droite;34;634;94.64
2018-06;87474338;Morlaix;12;273;95.6
2018-06;87481002;Nantes;36;581;93.8
2018-06;87485003;La Rochelle;33;418;92.11
2018-06;87485300;Niort;22;398;94.47
2018-06;87571000;Tours;29;583;95.03
2018-06;87574004;Blois - Chambord;20;274;92.7
2018-06;87583005;Angouleme;20;468;95.73
2018-06;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;27;659;95.9
2018-06;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;12;287;95.82
2018-06;87718007;Besancon Viotte;26;655;96.03
2018-06;87732008;Vichy;12;356;96.63
2018-06;87741728;Moutiers - Salins - Brides-les-Bains;6;99;93.94
2018-06;87746008;Annecy;24;388;93.81
2018-06;87755447;Les Arcs - Draguignan;42;482;91.29
2019-06;87172007;Charleville-Mezieres;10;736;98.64
2019-06;87182063;Mulhouse;7;488;98.57
2019-06;87212027;Strasbourg;44;636;93.08
2019-06;87276691;Compiegne;11;221;95.02
2019-06;87281071;Calais - Frethun;14;590;97.63
2019-06;87286005;Lille Flandres;38;725;94.76
2019-06;87313874;Amiens;13;201;93.53
2019-06;87343004;Valenciennes;12;553;97.83
2019-06;87384008;Paris Saint-Lazare;38;678;94.4
2019-06;87391003;Paris Montparnasse Hall 1 & 2;109;1836;94.06
2019-06;87411017;Rouen Rive Droite;18;388;95.36
2019-06;87474007;Brest;22;333;93.39
2019-06;87481754;La Baule-Escoublac;14;253;94.47
2019-06;87484006;Angers Saint-Laud;32;839;96.19
2019-06;87597005;Chateauroux;4;340;98.82
2019-06;87696005;Nevers;25;306;91.83
2019-06;87723197;Lyon Part Dieu;23;359;93.59
2019-06;87734004;Clermont-Ferrand;40;390;89.74
2019-06;87741009;Chambery - Challes-les-Eaux;17;341;95.01
2019-06;87741728;Moutiers - Salins - Brides-les-Bains;5;104;95.19
2019-06;87743005;Bourg-en-Bresse;12;400;97.0
2019-06;87755447;Les Arcs - Draguignan;32;501;93.61
2019-06;87757526;Saint-Raphael Valescure;88;792;88.89
2019-06;87775007;Nimes;20;648;96.91
2019-06;87781104;Narbonne;23;543;95.76
2017-07;87171009;Reims;17;715;97.62
2017-07;87182063;Mulhouse;7;521;98.66
2017-07;87212027;Strasbourg;20;682;97.07
2017-07;87223263;Lille Europe;34;646;94.74
2017-07;87313882;TGV Haute Picardie;18;480;96.25
2017-07;87393702;Massy TGV;7;508;98.62
2017-07;87411017;Rouen Rive Droite;44;158;72.15
2017-07;87485003;La Rochelle;39;477;91.82
2017-07;87543009;Orleans;48;652;92.64
2017-07;87571240;Saint-Pierre-des-Corps;19;615;96.91
2017-07;87583005;Angouleme;44;359;87.74
2017-07;87592006;Limoges Benedictins;2;99;97.98
2017-07;87594002;Brive-la-Gaillarde;22;132;83.33
2017-07;87611004;Toulouse Matabiau;26;618;95.79
2017-07;87672006;Pau;44;322;86.34
2017-07;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;29;636;95.44
2017-07;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;12;292;95.89
2017-07;87718007;Besancon Viotte;35;651;94.62
2017-07;87741009;Chambery - Challes-les-Eaux;51;728;92.99
2017-07;87745000;Bellegarde;43;377;88.59
2017-07;87746008;Annecy;25;372;93.28
2017-07;87775007;Nimes;34;729;95.34
2017-07;87781278;Agde;27;266;89.85
2018-07;87141002;Nancy;40;464;91.38
2018-07;87192039;Metz Ville;29;608;95.23
2018-07;87276691;Compiegne;11;222;95.05
2018-07;87345009;Douai;33;588;94.39
2018-07;87387001;evreux Normandie;23;222;89.64
2018-07;87444265;Lisieux;16;305;94.75
2018-07;87478404;Laval;20;347;94.24
2018-07;87481754;La Baule-Escoublac;16;260;93.85
2018-07;87571000;Tours;36;448;91.96
2018-07;87571216;Vendome - Villiers-sur-Loir;35;423;91.73
2018-07;87571240;Saint-Pierre-des-Corps;18;640;97.19
2018-07;87581009;Bordeaux Saint-Jean;86;1000;91.4
2018-07;87592006;Limoges Benedictins;12;349;96.56
2018-07;87611004;Toulouse Matabiau;21;536;96.08
2018-07;87672006;Pau;14;352;96.02
2018-07;87673004;Bayonne;13;279;95.34
2018-07;87696005;Nevers;12;78;84.62
2018-07;87713040;Dijon;46;695;93.38
2018-07;87722025;Lyon Perrache;49;728;93.27
2018-07;87725705;Macon Loche TGV;13;334;96.11
2018-07;87734004;Clermont-Ferrand;24;385;93.77
2018-07;87741009;Chambery - Challes-les-Eaux;52;714;92.72
2018-07;87756056;Nice;85;756;88.76
2018-07;87763029;Valence TGV Rhone-Alpes Sud;68;713;90.46
2019-07;87142109;Lorraine TGV;27;327;91.74
2019-07;87171009;Reims;17;800;97.88
2019-07;87223263;Lille Europe;24;632;96.2
2019-07;87271007;Paris Gare du Nord;111;1464;92.42
2019-07;87444372;Trouville - Deauville;9;156;94.23
2019-07;87444877;Cherbourg;9;264;96.59
2019-07;87478404;Laval;19;340;94.41
2019-07;87481705;Saint-Nazaire;23;339;93.22
2019-07;87485003;La Rochelle;33;474;93.04
2019-07;87571000;Tours;29;519;94.41
2019-07;87575142;Chatellerault;12;229;94.76
2019-07;87576009;Vierzon;15;347;95.68
2019-07;87583005;Angouleme;55;462;88.1
2019-07;87586008;Agen;54;390;86.15
2019-07;87673004;Bayonne;8;273;97.07
2019-07;87688887;Montpellier Sud de France;38;550;93.09
2019-07;87741728;Moutiers - Salins - Brides-les-Bains;3;147;97.96
2019-07;87743005;Bourg-en-Bresse;14;398;96.48
2019-07;87746008;Annecy;21;368;94.29
2019-07;87755009;Toulon;34;626;94.57
2019-07;87755447;Les Arcs - Draguignan;46;503;90.85
2019-07;87773200;Sete;48;491;90.22
2017-08;87142109;Lorraine TGV;15;325;95.38
2017-08;87319012;Aix-en-Provence TGV;97;790;87.72
2017-08;87342014;Arras;52;737;92.94
2017-08;87343004;Valenciennes;9;655;98.63
2017-08;87345009;Douai;23;580;96.03
2017-08;87345025;Lens;12;222;94.59
2017-08;87393702;Massy TGV;18;250;92.8
2017-08;87411017;Rouen Rive Droite;69;593;88.36
2017-08;87471003;Rennes;52;529;90.17
2017-08;87481705;Saint-Nazaire;17;264;93.56
2017-08;87481754;La Baule-Escoublac;21;277;92.42
2017-08;87484006;Angers Saint-Laud;138;900;84.67
2017-08;87486019;La Roche-sur-Yon;6;300;98.0
2017-08;87543017;Les Aubrais;17;258;93.41
2017-08;87547000;Paris Austerlitz;42;563;92.54
2017-08;87575001;Poitiers;35;571;93.87
2017-08;87576009;Vierzon;16;319;94.98
2017-08;87576207;Bourges;16;361;95.57
2017-08;87584052;Libourne;2;306;99.35
2017-08;87673202;Dax;10;338;97.04
2017-08;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;25;634;96.06
2017-08;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;17;370;95.41
2017-08;87713040;Dijon;67;793;91.55
2017-08;87718007;Besancon Viotte;25;623;95.99
2017-08;87734004;Clermont-Ferrand;47;491;90.43
2017-08;87747006;Grenoble;26;664;96.08
2017-08;87751008;Marseille Saint-Charles;119;694;82.85
